VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
2803, 1377,  0.16858,  1.81641,  0.01637,  1.00,  0.20472,  0.33071, -0.92126,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2804, 1379,  0.15637,  1.81934,  0.02602,  1.00, -0.40157,  0.58268, -0.70079,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75684, -0.0139,  3.04492, -0.99707, ---, ---, ---, ---
2805, 1381,  0.22791,  1.89551,  0.05878,  1.00,  0.22047,  0.25197, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69336, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2806, 1379,  0.15637,  1.81934,  0.02602,  1.00, -0.40157,  0.58268, -0.70079,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75684, -0.0139,  3.04492, -0.99707, ---, ---, ---, ---
2807, 1382,  0.21875,  1.89941,  0.06744,  1.00, -0.3937,  0.61417, -0.68504,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69385, -0.0137,  3.04492, -0.99707, ---, ---, ---, ---
2808, 1383,  0.23291,  1.8877,  0.06781,  1.00,  0.7874, -0.61417,  0.03937,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2809, 1375,  0.17542,  1.80762,  0.02754,  1.00,  0.84252, -0.50394,  0.20472,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2810, 1377,  0.16858,  1.81641,  0.01637,  1.00,  0.20472,  0.33071, -0.92126,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2811, 1383,  0.23291,  1.8877,  0.06781,  1.00,  0.7874, -0.61417,  0.03937,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2812, 1377,  0.16858,  1.81641,  0.01637,  1.00,  0.20472,  0.33071, -0.92126,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2813, 1381,  0.22791,  1.89551,  0.05878,  1.00,  0.22047,  0.25197, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69336, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2814, 1384,  0.22412,  1.8916,  0.07654,  1.00, -0.20472, -0.22047,  0.95276,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2815, 1374,  0.16333,  1.81055,  0.03641,  1.00, -0.27559, -0.1811,  0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2816, 1375,  0.17542,  1.80762,  0.02754,  1.00,  0.84252, -0.50394,  0.20472,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2817, 1384,  0.22412,  1.8916,  0.07654,  1.00, -0.20472, -0.22047,  0.95276,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2818, 1375,  0.17542,  1.80762,  0.02754,  1.00,  0.84252, -0.50394,  0.20472,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2819, 1383,  0.23291,  1.8877,  0.06781,  1.00,  0.7874, -0.61417,  0.03937,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2820, 1385,  0.21875,  1.89941,  0.06744,  1.00, -0.69291,  0.28346,  0.66142,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69141, -0.0827,  3.04492, -0.99707, ---, ---, ---, ---
2821, 1380,  0.15637,  1.81934,  0.02602,  1.00, -0.77165,  0.22047,  0.59055,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75439, -0.08301,  3.04492, -0.99707, ---, ---, ---, ---
2822, 1374,  0.16333,  1.81055,  0.03641,  1.00, -0.27559, -0.1811,  0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2823, 1385,  0.21875,  1.89941,  0.06744,  1.00, -0.69291,  0.28346,  0.66142,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69141, -0.0827,  3.04492, -0.99707, ---, ---, ---, ---
2824, 1374,  0.16333,  1.81055,  0.03641,  1.00, -0.27559, -0.1811,  0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2825, 1384,  0.22412,  1.8916,  0.07654,  1.00, -0.20472, -0.22047,  0.95276,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2826, 1386,  0.60352,  2.36914,  0.25146,  1.00, -0.14173,  0.95276,  0.26772,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.323, -0.05551,  0.67822,  0.73438, ---, ---, ---, ---
2827, 1381,  0.22791,  1.89551,  0.05878,  1.00,  0.22047,  0.25197, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69336, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2828, 1382,  0.21875,  1.89941,  0.06744,  1.00, -0.3937,  0.61417, -0.68504,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69385, -0.0137,  3.04492, -0.99707, ---, ---, ---, ---
2829, 1386,  0.60352,  2.36914,  0.25146,  1.00, -0.14173,  0.95276,  0.26772,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.323, -0.05551,  0.67822,  0.73438, ---, ---, ---, ---
2830, 1383,  0.23291,  1.8877,  0.06781,  1.00,  0.7874, -0.61417,  0.03937,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2831, 1381,  0.22791,  1.89551,  0.05878,  1.00,  0.22047,  0.25197, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69336, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2832, 1386,  0.60352,  2.36914,  0.25146,  1.00, -0.14173,  0.95276,  0.26772,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.323, -0.05551,  0.67822,  0.73438, ---, ---, ---, ---
2833, 1384,  0.22412,  1.8916,  0.07654,  1.00, -0.20472, -0.22047,  0.95276,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2834, 1383,  0.23291,  1.8877,  0.06781,  1.00,  0.7874, -0.61417,  0.03937,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2835, 1386,  0.60352,  2.36914,  0.25146,  1.00, -0.14173,  0.95276,  0.26772,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.323, -0.05551,  0.67822,  0.73438, ---, ---, ---, ---
2836, 1385,  0.21875,  1.89941,  0.06744,  1.00, -0.69291,  0.28346,  0.66142,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69141, -0.0827,  3.04492, -0.99707, ---, ---, ---, ---
2837, 1384,  0.22412,  1.8916,  0.07654,  1.00, -0.20472, -0.22047,  0.95276,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2838, 1387,  0.17078,  1.80664, -0.02927,  1.00, -0.0315, -0.31496, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2839, 1364,  0.13135,  1.72754, -0.01567,  1.00,  0.10236, -0.09449, -0.99213,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.7998, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2840, 1367,  0.12512,  1.75391,  0.00104,  1.00, -0.64567,  0.24409, -0.72441,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.80078, -0.0141,  3.04492, -0.99707, ---, ---, ---, ---
2841, 1387,  0.17078,  1.80664, -0.02927,  1.00, -0.0315, -0.31496, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2842, 1367,  0.12512,  1.75391,  0.00104,  1.00, -0.64567,  0.24409, -0.72441,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.80078, -0.0141,  3.04492, -0.99707, ---, ---, ---, ---
2843, 1388,  0.16077,  1.81738, -0.02013,  1.00, -0.66929,  0.11811, -0.74016,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75684, -0.0139,  3.04492, -0.99707, ---, ---, ---, ---
2844, 1389,  0.18201,  1.80664, -0.01634,  1.00,  0.89764, -0.44094,  0.05512,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2845, 1364,  0.13135,  1.72754, -0.01567,  1.00,  0.10236, -0.09449, -0.99213,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.7998, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2846, 1387,  0.17078,  1.80664, -0.02927,  1.00, -0.0315, -0.31496, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2847, 1389,  0.18201,  1.80664, -0.01634,  1.00,  0.89764, -0.44094,  0.05512,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2848, 1368,  0.15271,  1.74023,  0.00497,  1.00,  0.86614, -0.48819,  0.10236,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.79932, -0.04871,  3.04492, -0.99707, ---, ---, ---, ---
2849, 1364,  0.13135,  1.72754, -0.01567,  1.00,  0.10236, -0.09449, -0.99213,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.7998, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2850, 1390,  0.17188,  1.81641, -0.00803,  1.00,  0.0315,  0.44094,  0.89764,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2851, 1368,  0.15271,  1.74023,  0.00497,  1.00,  0.86614, -0.48819,  0.10236,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.79932, -0.04871,  3.04492, -0.99707, ---, ---, ---, ---
2852, 1389,  0.18201,  1.80664, -0.01634,  1.00,  0.89764, -0.44094,  0.05512,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2853, 1390,  0.17188,  1.81641, -0.00803,  1.00,  0.0315,  0.44094,  0.89764,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2854, 1391,  0.15833,  1.78809,  0.00389,  1.00,  0.0315,  0.35433,  0.93701,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.77441, -0.0658,  3.04492, -0.99707, ---, ---, ---, ---
2855, 1368,  0.15271,  1.74023,  0.00497,  1.00,  0.86614, -0.48819,  0.10236,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.79932, -0.04871,  3.04492, -0.99707, ---, ---, ---, ---
2856, 1392,  0.16077,  1.81738, -0.02013,  1.00, -0.55118,  0.62992,  0.55118,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75439, -0.08301,  3.04492, -0.99707, ---, ---, ---, ---
2857, 1391,  0.15833,  1.78809,  0.00389,  1.00,  0.0315,  0.35433,  0.93701,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.77441, -0.0658,  3.04492, -0.99707, ---, ---, ---, ---
2858, 1390,  0.17188,  1.81641, -0.00803,  1.00,  0.0315,  0.44094,  0.89764,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2859, 1392,  0.16077,  1.81738, -0.02013,  1.00, -0.55118,  0.62992,  0.55118,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75439, -0.08301,  3.04492, -0.99707, ---, ---, ---, ---
2860, 1393,  0.12512,  1.75391,  0.00104,  1.00, -0.59843,  0.53543,  0.59843,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.79834, -0.08313,  3.04492, -0.99707, ---, ---, ---, ---
2861, 1391,  0.15833,  1.78809,  0.00389,  1.00,  0.0315,  0.35433,  0.93701,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.77441, -0.0658,  3.04492, -0.99707, ---, ---, ---, ---
2862, 1394,  0.22876,  1.88965, -0.07336,  1.00,  0.07874, -0.22835, -0.9685,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69287, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2863, 1387,  0.17078,  1.80664, -0.02927,  1.00, -0.0315, -0.31496, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2864, 1388,  0.16077,  1.81738, -0.02013,  1.00, -0.66929,  0.11811, -0.74016,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75684, -0.0139,  3.04492, -0.99707, ---, ---, ---, ---
2865, 1394,  0.22876,  1.88965, -0.07336,  1.00,  0.07874, -0.22835, -0.9685,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69287, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2866, 1388,  0.16077,  1.81738, -0.02013,  1.00, -0.66929,  0.11811, -0.74016,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75684, -0.0139,  3.04492, -0.99707, ---, ---, ---, ---
2867, 1395,  0.21997,  1.89648, -0.0661,  1.00, -0.55906,  0.16535, -0.81102,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69385, -0.0137,  3.04492, -0.99707, ---, ---, ---, ---
2868, 1396,  0.23547,  1.8877, -0.06274,  1.00,  0.86614, -0.48031,  0.12598,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2869, 1389,  0.18201,  1.80664, -0.01634,  1.00,  0.89764, -0.44094,  0.05512,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2870, 1387,  0.17078,  1.80664, -0.02927,  1.00, -0.0315, -0.31496, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2871, 1396,  0.23547,  1.8877, -0.06274,  1.00,  0.86614, -0.48031,  0.12598,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2872, 1387,  0.17078,  1.80664, -0.02927,  1.00, -0.0315, -0.31496, -0.94488,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75586, -0.0312,  3.04492, -0.99707, ---, ---, ---, ---
2873, 1394,  0.22876,  1.88965, -0.07336,  1.00,  0.07874, -0.22835, -0.9685,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69287, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2874, 1397,  0.22705,  1.89355, -0.05527,  1.00, -0.04724,  0.27559,  0.96063,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2875, 1390,  0.17188,  1.81641, -0.00803,  1.00,  0.0315,  0.44094,  0.89764,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2876, 1389,  0.18201,  1.80664, -0.01634,  1.00,  0.89764, -0.44094,  0.05512,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2877, 1397,  0.22705,  1.89355, -0.05527,  1.00, -0.04724,  0.27559,  0.96063,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2878, 1389,  0.18201,  1.80664, -0.01634,  1.00,  0.89764, -0.44094,  0.05512,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75537, -0.0484,  3.04492, -0.99707, ---, ---, ---, ---
2879, 1396,  0.23547,  1.8877, -0.06274,  1.00,  0.86614, -0.48031,  0.12598,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2880, 1398,  0.21997,  1.89648, -0.0661,  1.00, -0.65354,  0.51969,  0.55118,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69141, -0.0827,  3.04492, -0.99707, ---, ---, ---, ---
2881, 1392,  0.16077,  1.81738, -0.02013,  1.00, -0.55118,  0.62992,  0.55118,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75439, -0.08301,  3.04492, -0.99707, ---, ---, ---, ---
2882, 1390,  0.17188,  1.81641, -0.00803,  1.00,  0.0315,  0.44094,  0.89764,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2883, 1398,  0.21997,  1.89648, -0.0661,  1.00, -0.65354,  0.51969,  0.55118,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69141, -0.0827,  3.04492, -0.99707, ---, ---, ---, ---
2884, 1390,  0.17188,  1.81641, -0.00803,  1.00,  0.0315,  0.44094,  0.89764,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.75488, -0.06567,  3.04492, -0.99707, ---, ---, ---, ---
2885, 1397,  0.22705,  1.89355, -0.05527,  1.00, -0.04724,  0.27559,  0.96063,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2886, 1399,  0.53711,  2.44141, -0.11768,  1.00, -0.26772,  0.95276, -0.14173,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.32422, -0.05551,  0.67822,  0.73438, ---, ---, ---, ---
2887, 1394,  0.22876,  1.88965, -0.07336,  1.00,  0.07874, -0.22835, -0.9685,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69287, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2888, 1395,  0.21997,  1.89648, -0.0661,  1.00, -0.55906,  0.16535, -0.81102,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69385, -0.0137,  3.04492, -0.99707, ---, ---, ---, ---
2889, 1399,  0.53711,  2.44141, -0.11768,  1.00, -0.26772,  0.95276, -0.14173,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.32422, -0.05551,  0.67822,  0.73438, ---, ---, ---, ---
2890, 1396,  0.23547,  1.8877, -0.06274,  1.00,  0.86614, -0.48031,  0.12598,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2891, 1394,  0.22876,  1.88965, -0.07336,  1.00,  0.07874, -0.22835, -0.9685,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69287, -0.0309,  3.04492, -0.99707, ---, ---, ---, ---
2892, 1399,  0.53711,  2.44141, -0.11768,  1.00, -0.26772,  0.95276, -0.14173,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.32422, -0.05551,  0.67822,  0.73438, ---, ---, ---, ---
2893, 1397,  0.22705,  1.89355, -0.05527,  1.00, -0.04724,  0.27559,  0.96063,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2894, 1396,  0.23547,  1.8877, -0.06274,  1.00,  0.86614, -0.48031,  0.12598,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69238, -0.04819,  3.04492, -0.99707, ---, ---, ---, ---
2895, 1399,  0.53711,  2.44141, -0.11768,  1.00, -0.26772,  0.95276, -0.14173,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.32422, -0.05551,  0.67822,  0.73438, ---, ---, ---, ---
2896, 1398,  0.21997,  1.89648, -0.0661,  1.00, -0.65354,  0.51969,  0.55118,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69141, -0.0827,  3.04492, -0.99707, ---, ---, ---, ---
2897, 1397,  0.22705,  1.89355, -0.05527,  1.00, -0.04724,  0.27559,  0.96063,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.69189, -0.06549,  3.04492, -0.99707, ---, ---, ---, ---
2898, 1400,  0.00456,  1.57324,  0.10114,  1.00,  0.92126, -0.22835,  0.30709,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.87988, -0.0325,  3.04492, -0.99707, ---, ---, ---, ---
2899, 1401,  0.05963,  1.39648,  0.01146,  1.00,  0.62992, -0.17323,  0.75591,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99219, -0.0379,  3.04492, -0.99707, ---, ---, ---, ---
2900, 1402,  0.03598,  1.44824,  0.00702,  1.00,  0.85827,  0.4252, -0.28346,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99121, -0.0154,  3.04492, -0.99707, ---, ---, ---, ---
2901, 1400,  0.00456,  1.57324,  0.10114,  1.00,  0.92126, -0.22835,  0.30709,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.87988, -0.0325,  3.04492, -0.99707, ---, ---, ---, ---
2902, 1402,  0.03598,  1.44824,  0.00702,  1.00,  0.85827,  0.4252, -0.28346,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99121, -0.0154,  3.04492, -0.99707, ---, ---, ---, ---
2903, 1403, -0.00909,  1.58203,  0.0824,  1.00,  0.87402,  0.18898, -0.45669,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.87939, -0.0142,  3.04492, -0.99707, ---, ---, ---, ---
2904, 1404, -0.01883,  1.56543,  0.10785,  1.00, -0.23622, -0.6063,  0.76378,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88086, -0.05161,  3.04492, -0.99707, ---, ---, ---, ---
2905, 1401,  0.05963,  1.39648,  0.01146,  1.00,  0.62992, -0.17323,  0.75591,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99219, -0.0379,  3.04492, -0.99707, ---, ---, ---, ---
2906, 1400,  0.00456,  1.57324,  0.10114,  1.00,  0.92126, -0.22835,  0.30709,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.87988, -0.0325,  3.04492, -0.99707, ---, ---, ---, ---
2907, 1404, -0.01883,  1.56543,  0.10785,  1.00, -0.23622, -0.6063,  0.76378,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88086, -0.05161,  3.04492, -0.99707, ---, ---, ---, ---
2908, 1405,  0.0365,  1.38281,  0.01868,  1.00, -0.3937, -0.50394,  0.77165,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99268, -0.04889,  3.04492, -0.99707, ---, ---, ---, ---
2909, 1401,  0.05963,  1.39648,  0.01146,  1.00,  0.62992, -0.17323,  0.75591,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99219, -0.0379,  3.04492, -0.99707, ---, ---, ---, ---
2910, 1406, -0.0322,  1.57031,  0.08777,  1.00, -0.89764, -0.08661, -0.44094,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88184, -0.0683,  3.04492, -0.99707, ---, ---, ---, ---
2911, 1405,  0.0365,  1.38281,  0.01868,  1.00, -0.3937, -0.50394,  0.77165,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99268, -0.04889,  3.04492, -0.99707, ---, ---, ---, ---
2912, 1404, -0.01883,  1.56543,  0.10785,  1.00, -0.23622, -0.6063,  0.76378,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88086, -0.05161,  3.04492, -0.99707, ---, ---, ---, ---
2913, 1406, -0.0322,  1.57031,  0.08777,  1.00, -0.89764, -0.08661, -0.44094,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88184, -0.0683,  3.04492, -0.99707, ---, ---, ---, ---
2914, 1407,  0.02725,  1.38281, -0.00859,  1.00, -0.95276, -0.30709,  0.03937,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99316, -0.0603,  3.04492, -0.99707, ---, ---, ---, ---
2915, 1405,  0.0365,  1.38281,  0.01868,  1.00, -0.3937, -0.50394,  0.77165,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99268, -0.04889,  3.04492, -0.99707, ---, ---, ---, ---
2916, 1406, -0.0322,  1.57031,  0.08777,  1.00, -0.89764, -0.08661, -0.44094,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88184, -0.0683,  3.04492, -0.99707, ---, ---, ---, ---
2917, 1408,  0.03598,  1.44824,  0.00702,  1.00, -0.44882,  0.29921, -0.84252,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99463, -0.08722,  3.04492, -0.99707, ---, ---, ---, ---
2918, 1407,  0.02725,  1.38281, -0.00859,  1.00, -0.95276, -0.30709,  0.03937,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99316, -0.0603,  3.04492, -0.99707, ---, ---, ---, ---
2919, 1406, -0.0322,  1.57031,  0.08777,  1.00, -0.89764, -0.08661, -0.44094,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88184, -0.0683,  3.04492, -0.99707, ---, ---, ---, ---
2920, 1409, -0.00909,  1.58203,  0.0824,  1.00, -0.46457,  0.3622, -0.80315,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88232, -0.086,  3.04492, -0.99707, ---, ---, ---, ---
2921, 1408,  0.03598,  1.44824,  0.00702,  1.00, -0.44882,  0.29921, -0.84252,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.99463, -0.08722,  3.04492, -0.99707, ---, ---, ---, ---
2922, 1410, -0.15723,  1.75,  0.28833,  1.00, -0.11811, -0.68504,  0.71654,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.64551, -0.0477,  2.75586,  0.8042, ---, ---, ---, ---
2923, 1406, -0.0322,  1.57031,  0.08777,  1.00, -0.89764, -0.08661, -0.44094,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88184, -0.0683,  3.04492, -0.99707, ---, ---, ---, ---
2924, 1404, -0.01883,  1.56543,  0.10785,  1.00, -0.23622, -0.6063,  0.76378,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.88086, -0.05161,  3.04492, -0.99707, ---, ---, ---, ---
2925, 1410, -0.15723,  1.75,  0.28833,  1.00, -0.11811, -0.68504,  0.71654,  0.00,  0.5098,  0.38824,  0.23137,  1.00, -0.64551, -0.0477,  2.75586,  0.8042, ---, ---, ---, ---
